ID Earthquake,Flag Tsunami,Year,Month,Focal Depth,EQ Primary,Mw Magnitude,Ms Magnitude,Mb Magnitude,Intensity,Country,State,Location name,Region code,Earthquake : Deaths,Earthquake : Deaths Description,Earthquake : Missing,Earthquake : Missing Description,Earthquake : Injuries,Earthquake : Injuries Description,Earthquake : Damage (in M$),Earthquake : Damage Description,Earthquakes : Houses destroyed,Earthquakes : Houses destroyed Description,Earthquakes : Houses damaged,Earthquakes : Houses damaged Description,Total Effects : Deaths,Total Effects : Deaths Description,Total Effects : Missing,Total Effects : Missing Description,Total Effects : Injuries,Total Effects : Injuries Description,Total Effects : Damages in million Dollars,Total Effects : Damage Description,Total Effects : Houses Destroyed,Total Effects : Houses Destroyed Description,Total Effects : Houses Damaged,Total Effects : Houses Damaged Description,Latitude,Longitude
6433,Tsunami,1971,5.0,43.0,7.1,,7.1,6.0,6.0,USA,AK,ALASKA:  ANDREANOF ISLANDS,150.0,,,,,,,,,,,,,,,,,,,,,,,,,51.4, -177.2
7402,Tsunami,1971,9.0,21.0,6.1,,6.1,5.9,,RUSSIA,,"RUSSIA:  SAKHALIN, MONERON ISLAND",50.0,,,,,,,,,,,,,,,,,,,,,,,,,46.4, 141.1
4554,,1971,1.0,34.0,8.1,,8.1,7.3,9.0,INDONESIA,,"INDONESIA:  NEW GUINEA: IRIAN JAYA:DJAJAPURA,SENTANI",170.0,,,,,,,,MODERATE (~$1 to $5 million),,Few (~1 to 50 houses),,Some (~51 to 100 houses),,,,,,,,MODERATE (~$1 to $5 million),,Few (~1 to 50 houses),,Some (~51 to 100 houses),-3.1, 139.7
4587,,1971,11.0,106.0,6.3,,,6.3,,RUSSIA,,"RUSSIA:  OFF KAMCHATKA, SHEMYA",50.0,,,,,,,,,,,,,,,,,,,,,,,,,52.9, 159.2
6435,Tsunami,1971,9.0,29.0,5.5,,5.5,6.1,,RUSSIA,,RUSSIA:  KHOLMSK,50.0,,,,,,,,,,,,,,,,,,,,,,,,,46.7, 141.4
4558,,1971,2.0,8.0,6.5,,6.5,6.2,11.0,USA,CA,CALIFORNIA:  SAN FERNANDO,150.0,65.0,Some (~51 to 100 deaths),,,2000.0,Very Many (~1001 or more deaths),505.0,EXTREME (~$25 million or more),,,,,65.0,Some (~51 to 100 deaths),,,2000.0,Very Many (~1001 or more deaths),505.0,EXTREME (~$25 million or more),,,,,34.412, -118.4
4576,Tsunami,1971,7.0,48.0,7.9,,7.9,6.3,6.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  BISMARCK SEA  RABAUL,170.0,,,,,,,,,,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,-4.9, 153.2
6437,Tsunami,1971,9.0,115.0,7.0,,7.0,6.3,7.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  BISMARCK SEA,170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,-6.5, 146.6
4574,Tsunami,1971,7.0,47.0,7.9,,7.9,,9.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  NEW IRELAND: BOUGAINVILLE,170.0,2.0,Few (~1 to 50 deaths),,,5.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,3.0,Few (~1 to 50 deaths),,,5.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,-5.5, 153.9
4586,,1971,10.0,40.0,7.1,,7.1,6.0,7.0,VANUATU,,"VANUATU ISLANDS:  ESPIRITU SANTO, PORT VILA",170.0,1.0,Few (~1 to 50 deaths),,,,Some (~51 to 100 deaths),,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,-15.5, 167.2
4568,,1971,6.0,35.0,5.2,,,5.2,,INDONESIA,,"INDONESIA:  JAVA:  BUARAN,BANTAR KAWSUN,JIPANG",60.0,1.0,Few (~1 to 50 deaths),,,6.0,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),,,1377.0,Very Many (~1001 or more houses),1.0,Few (~1 to 50 deaths),,,6.0,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),,,1377.0,Very Many (~1001 or more houses),-7.2, 109.1
4570,,1971,6.0,93.0,6.3,,,6.3,5.0,CHILE,,"CHILE:  CATALINA, ANTOFAGASTA",160.0,1.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,-25.5, -69.2
4572,Tsunami,1971,7.0,58.0,7.8,7.8,7.5,6.6,9.0,CHILE,,CHILE:  CENTRAL,160.0,83.0,Some (~51 to 100 deaths),,,447.0,Many (~101 to 1000 deaths),236.4,EXTREME (~$25 million or more),,Many (~101 to 1000 houses),,,83.0,Some (~51 to 100 deaths),,,447.0,Many (~101 to 1000 deaths),236.4,EXTREME (~$25 million or more),,Many (~101 to 1000 houses),,,-32.5, -71.2
4555,,1971,2.0,40.0,7.1,,7.1,6.3,6.0,INDONESIA,,"INDONESIA:  NATAL, SIBOLGA, TARUTUNG, PASAMAN",60.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,0.6, 98.8
6436,Tsunami,1971,9.0,6.0,6.6,,6.6,5.9,,RUSSIA,,RUSSIA:  TATAR STRAIT,50.0,,,,,,,,,,,,,,,,,,,,,,,,,46.4, 141.2
6434,Tsunami,1971,8.0,51.0,7.3,,7.3,6.6,,JAPAN,,JAPAN TRENCH,30.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,41.4, 143.5
4588,Tsunami,1971,12.0,33.0,7.8,,7.8,6.1,10.0,RUSSIA,,"RUSSIA:  OFF KAMCHATKA, SHEMYA, ATTU",50.0,,,,,,,,,,,,,,,,,,,,,,,,,56.0, 163.3
6438,Tsunami,1971,11.0,2.0,5.7,,5.7,6.8,,USA,AK,ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS,150.0,,,,,,,,,,,,,,,,,,,,,,,,,51.5, 179.1
6548,Tsunami,1971,9.0,16.0,6.2,,6.2,5.9,,RUSSIA,,RUSSIA:  TATAR STRAIT,50.0,,,,,,,,,,,,,,,,,,,,,,,,,46.3, 140.9
4582,Tsunami,1971,9.0,9.0,7.1,,7.1,6.3,9.0,RUSSIA,,"RUSSIA:  SAKHALIN, MONERON ISLAND",50.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),46.5, 141.2
4609,Tsunami,1972,7.0,25.0,7.6,,7.6,6.5,7.0,USA,AK,"ALASKA:  SITKA, JUNEAU",150.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,56.82, -135.68
4605,,1972,6.0,325.0,7.8,7.8,7.5,5.8,,INDONESIA,,INDONESIA:  CELEBES SEA,170.0,,,,,,,,,,,,,,,,,,,,,,,,,3.9, 124.3
4616,Tsunami,1972,12.0,73.0,7.4,,7.4,6.3,6.0,PHILIPPINES,,"PHILIPPINES:  MINDANAO, DAVAO",170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,6.5, 126.6
6440,Tsunami,1972,6.0,39.0,6.6,,6.6,6.2,7.0,CHILE,,CHILE:  CENTRAL,160.0,,,,,,,,,,,,,,,,,,,,,,,,,-30.5, -71.8
4617,Tsunami,1972,12.0,66.0,7.4,,7.4,6.6,10.0,JAPAN,,"JAPAN:  S OF HONSHU, HACHIJOJIMA",30.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,33.3, 140.7
4595,Tsunami,1972,2.0,56.0,7.2,,7.2,6.3,10.0,JAPAN,,"JAPAN:  S OF HONSHU:  HACHIJOJIMA, TOKYO",30.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,33.3, 140.8
6442,Tsunami,1972,12.0,60.0,5.4,,5.4,5.1,,CHILE,,CHILE:  CENTRAL,160.0,,,,,,,,,,,,,,,,,,,,,,,,,-30.6, -71.0
4604,,1972,4.0,50.0,7.2,7.2,7.2,6.2,6.0,PHILIPPINES,,"PHILIPPINES:  MINDORO, LUZON, MANILA",170.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,13.4, 120.3
4651,,1973,12.0,26.0,7.5,,7.5,6.4,7.0,VANUATU,,"VANUATU ISLANDS:  ESPIRITU SANTO, LUGANILLE",170.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,-14.46, 166.6
4652,,1973,12.0,47.0,7.2,,7.2,,8.0,VANUATU,,"VANUATU ISLANDS:  LUGANVILLE, LAMAP",170.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,-15.12, 166.9
4629,Tsunami,1973,2.0,27.0,7.2,,7.2,6.3,8.0,RUSSIA,,"RUSSIA:  KURIL ISLANDS, HIROO, URAKAWA",50.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,50.5, 156.6
4639,Tsunami,1973,6.0,50.0,7.1,,7.1,6.3,8.0,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,1.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,1.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,43.3, 146.4
4644,Tsunami,1973,10.0,14.0,6.7,,6.7,5.8,7.0,CHILE,,"CHILE:  VALPARAISO, LA LIGUA, SANTIAGO",160.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,-32.5, -71.5
4636,,1973,4.0,50.0,6.5,,6.5,6.3,,COLOMBIA,,"COLOMBIA; SAN CRISTOBAL, VENEZUELA",160.0,1.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,1.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,4.956, -78.144
4637,,1973,4.0,48.0,6.5,6.5,6.3,,8.0,USA,HI,HAWAII: HILO,150.0,,,,,11.0,Few (~1 to 50 deaths),5.75,SEVERE (~>$5 to $24 million),,,,,,,,,11.0,Few (~1 to 50 deaths),5.75,SEVERE (~>$5 to $24 million),,,,,19.936, -155.098
7801,Tsunami,1973,6.0,50.0,6.6,,6.6,5.8,,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,,,,,,,,,,,,,,,,,,43.2, 146.6
4632,Tsunami,1973,3.0,33.0,7.5,,7.5,5.6,9.0,PHILIPPINES,,"PHILIPPINES:  QUEZON CITY:  CALAUG,LOPEZ,GUIAYANGAN",170.0,15.0,Few (~1 to 50 deaths),,,64.0,Some (~51 to 100 deaths),0.45,LIMITED (roughly corresponding to less than $1 million),,,,,15.0,Few (~1 to 50 deaths),,,64.0,Some (~51 to 100 deaths),0.45,LIMITED (roughly corresponding to less than $1 million),,,,,13.4, 122.8
4622,Tsunami,1973,1.0,43.0,7.5,,7.5,6.2,,MEXICO,,"MEXICO:  S, FARIAS, TECOMAN",150.0,56.0,Some (~51 to 100 deaths),,,390.0,Many (~101 to 1000 deaths),,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,56.0,Some (~51 to 100 deaths),,,390.0,Many (~101 to 1000 deaths),,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,18.48, -103.0
4638,Tsunami,1973,6.0,48.0,7.7,,7.7,6.5,8.0,JAPAN,,JAPAN:  HOKKAIDO ISLAND,30.0,,,,,27.0,Few (~1 to 50 deaths),5.0,MODERATE (~$1 to $5 million),2.0,Few (~1 to 50 houses),,,27.0,Few (~1 to 50 deaths),,,,,5.0,MODERATE (~$1 to $5 million),2.0,Few (~1 to 50 houses),,,43.2, 145.8
4649,,1973,11.0,5.0,5.1,,5.1,5.0,8.0,AZORES (PORTUGAL),,"AZORES:  PICO, FAIAL, TERCEIRA",130.0,1.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,38.46, -28.31
4626,,1973,2.0,8.0,5.7,,5.7,5.7,7.0,USA,CA,CALIFORNIA:  OXNARD,150.0,,,,,,,1.0,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,34.1, -119.0
4625,,1973,2.0,38.0,5.1,,,5.1,6.0,NEW ZEALAND,,NEW ZEALAND:  HAWKES BAY,170.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,-39.58, 176.57
4642,,1973,8.0,84.0,6.2,,,6.2,7.0,MEXICO,,"MEXICO:  VERACRUZ, MEXICO CITY",150.0,600.0,Many (~101 to 1000 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,18.27, -96.6
6443,Tsunami,1974,1.0,34.0,7.0,,7.0,6.0,,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.5, 155.9
4663,,1974,7.0,12.0,7.3,,7.3,6.4,,COLOMBIA,,"COLOMBIA: BOGOTA, CALI, PEREIRA",160.0,11.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,,,,,,7.75, -77.69
4664,,1974,8.0,58.0,5.7,,,5.7,6.0,JAPAN,,"JAPAN:  HONSHU:  KAKIOTA,  MITO, TOKYO",30.0,2.0,Few (~1 to 50 deaths),,,17.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,36.0, 139.82
6445,Tsunami,1974,9.0,43.0,6.7,,6.7,6.0,4.0,RUSSIA,,RUSSIA:  KURIL-JAPAN:  HOKKAIDO,50.0,,,,,,,,,,,,,,,,,,,,,,,,,43.2, 146.7
6598,Tsunami,1974,2.0,40.0,7.1,,7.1,6.2,6.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,-7.4, 155.6
4655,,1974,4.0,24.0,5.0,,,5.0,,COLOMBIA,,"COLOMBIA:  NE, CEPITA, SAN ANDREAS",160.0,3.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,6.89, -72.93
6444,Tsunami,1974,8.0,36.0,7.1,,7.1,5.9,6.0,CHILE,,"CHILE:  LA UNION, VALDIVIA",160.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,-38.5, -73.4
4656,Tsunami,1974,5.0,2.0,6.5,,6.5,6.0,9.0,JAPAN,,JAPAN:  NAKAGI,30.0,30.0,Few (~1 to 50 deaths),,,102.0,Many (~101 to 1000 deaths),,MODERATE (~$1 to $5 million),134.0,Many (~101 to 1000 houses),,,27.0,Few (~1 to 50 deaths),,,102.0,Many (~101 to 1000 deaths),,MODERATE (~$1 to $5 million),134.0,Many (~101 to 1000 houses),,,34.5, 138.7
4696,,1975,8.0,15.0,5.6,,5.6,5.8,8.0,USA,CA,CALIFORNIA:  OROVILLE,150.0,,,,,10.0,Few (~1 to 50 deaths),3.0,MODERATE (~$1 to $5 million),,,,,,,,,10.0,Few (~1 to 50 deaths),3.0,MODERATE (~$1 to $5 million),,,,,39.439, -121.528
6447,Tsunami,1975,3.0,4.0,6.9,,6.9,6.2,8.0,CHILE,,"CHILE:  COQUIMBO, LA SERENA",160.0,2.0,Few (~1 to 50 deaths),,,25.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,2.0,Few (~1 to 50 deaths),,,25.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,-29.9, -71.3
4704,Tsunami,1975,11.0,2.0,7.7,7.7,7.2,6.0,9.0,USA,HI,HAWAII,150.0,,,,,,,4.0,MODERATE (~$1 to $5 million),,,,,2.0,Few (~1 to 50 deaths),,,,,4.0,MODERATE (~$1 to $5 million),,Many (~101 to 1000 houses),,,19.451, -155.033
6449,Tsunami,1975,6.0,15.0,7.0,,7.0,5.8,,RUSSIA,,RUSSIA:  KURIL-JAPAN:  HOKKAIDO,50.0,,,,,,,,,,,,,,,,,,,,,,,,,43.024, 147.734
4689,,1975,4.0,7.0,6.1,,6.1,5.7,6.0,JAPAN,,"JAPAN:  OITA, AROSAN",30.0,,,,,8.0,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,33.19, 131.3
4687,,1975,3.0,5.0,6.0,,6.0,6.1,8.0,USA,ID,IDAHO:  POCATELLO VALLEY,150.0,,,,,1.0,Few (~1 to 50 deaths),1.0,MODERATE (~$1 to $5 million),,,520.0,Many (~101 to 1000 houses),,,,,1.0,Few (~1 to 50 deaths),1.0,MODERATE (~$1 to $5 million),,,520.0,Many (~101 to 1000 houses),42.06, -112.55
4694,Tsunami,1975,7.0,49.0,7.9,,7.9,6.6,8.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  BISMARCK SEA: BOUGAINVILLE,170.0,,,,,,,,SEVERE (~>$5 to $24 million),,Some (~51 to 100 houses),,,,,,,,,,SEVERE (~>$5 to $24 million),,Some (~51 to 100 houses),,,-6.59, 155.054
4680,,1975,2.0,10.0,7.6,,7.6,6.1,9.0,USA,AK,ALASKA:  ALEUTIAN ISLANDS:  NEAR ISLANDS,150.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,53.11, 173.5
4702,,1975,10.0,9.0,7.8,,7.8,7.0,,TONGA,,TONGA ISLANDS:  S OF TONGA,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-24.894, -175.119
4679,,1975,1.0,10.0,5.8,,5.8,5.2,7.0,JAPAN,,JAPAN:  AROSAN,30.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,33.0, 131.1
4695,,1975,7.0,44.0,7.7,,7.7,6.1,7.0,PAPUA NEW GUINEA,,"PAPUA NEW GUINEA:  SOLOMON ISLANDS: BUIN, BOKU",170.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.104, 155.152
4703,Tsunami,1975,10.0,50.0,7.6,,7.6,6.4,6.0,PHILIPPINES,,PHILIPPINES,170.0,1.0,Few (~1 to 50 deaths),,,,,,,,,,,1.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),30.0,Few (~1 to 50 houses),,,12.54, 125.993
4683,,1975,2.0,27.0,5.6,,5.6,5.2,8.0,INDONESIA,,INDONESIA:  JAVA,60.0,1.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,1.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,-6.7, 106.7
4690,,1975,5.0,6.0,7.7,,7.7,6.5,,CHILE,,CHILE:  CENTRAL,160.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,-38.18, -73.23
4675,,1975,1.0,31.0,5.2,,,5.2,,RUSSIA,,RUSSIA:  DAGESTAN,40.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,42.89, 46.99
4676,Tsunami,1975,1.0,,5.9,,5.9,,7.0,INDONESIA,,INDONESIA:  MALUKU:  BANDANAIRA,170.0,,,,,,,,MODERATE (~$1 to $5 million),81.0,Some (~51 to 100 houses),6.0,Few (~1 to 50 houses),,,,,,,,MODERATE (~$1 to $5 million),81.0,Some (~51 to 100 houses),6.0,Few (~1 to 50 houses),-5.0, 130.0
6450,Tsunami,1976,1.0,41.0,7.0,,7.0,6.3,5.0,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,,,,,,,,,,,,,,,,,,44.915, 149.123
4727,,1976,6.0,45.0,6.4,,6.4,6.1,,MEXICO,,MEXICO:  MEXICO CITY,150.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,17.4, -100.64
4739,Tsunami,1976,8.0,33.0,8.0,8.0,7.9,6.4,6.0,PHILIPPINES,,PHILIPPINES:  MINDANAO:  S,170.0,1200.0,Very Many (~1001 or more deaths),,,3500.0,Very Many (~1001 or more deaths),134.0,EXTREME (~$25 million or more),,,,,8000.0,Very Many (~1001 or more deaths),,,10000.0,Very Many (~1001 or more deaths),134.0,EXTREME (~$25 million or more),,,,,6.292, 124.09
7362,,1976,8.0,22.0,6.8,,6.8,6.2,,PHILIPPINES,,PHILIPPINES:  MINDANAO,170.0,,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,7.249, 122.939
4746,,1976,10.0,33.0,7.1,,7.1,6.1,8.0,INDONESIA,,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  JAYAWIJAYA,170.0,133.0,Many (~101 to 1000 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),133.0,Many (~101 to 1000 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,,,Few (~1 to 50 houses),-4.517, 139.918
4729,,1976,6.0,33.0,7.1,,7.1,6.1,,INDONESIA,,INDONESIA:  NEW GUINEA:  IRIAN JAYA,170.0,6000.0,Very Many (~1001 or more deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,6000.0,Very Many (~1001 or more deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,-4.603, 140.091
4731,,1976,7.0,40.0,6.5,,6.5,6.2,,INDONESIA,,INDONESIA:  BALI,60.0,573.0,Many (~101 to 1000 deaths),,,4755.0,Very Many (~1001 or more deaths),195.0,EXTREME (~$25 million or more),,,,,573.0,Many (~101 to 1000 deaths),,,4755.0,Very Many (~1001 or more deaths),195.0,EXTREME (~$25 million or more),,,,,-8.17, 114.888
4755,,1976,11.0,82.0,7.3,,,7.3,8.0,CHILE,,"CHILE:  POZO ALMONTE, OFICINA VICTORIA, ARICA",160.0,1.0,Few (~1 to 50 deaths),,,13.0,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,-20.52, -68.92
10280,Tsunami,1976,7.0,22.0,6.7,,6.7,6.3,,PANAMA,,PANAMA: DARIEN,100.0,5.0,Few (~1 to 50 deaths),,,7.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,5.0,Few (~1 to 50 deaths),,,7.0,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,7.4, -78.1
4777,Tsunami,1977,6.0,65.0,7.2,,7.2,7.2,4.0,TONGA,,TONGA TRENCH,170.0,1.0,Few (~1 to 50 deaths),,,5.0,Few (~1 to 50 deaths),1.2,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,-22.878, -175.9
4774,Tsunami,1977,4.0,33.0,8.1,,8.1,6.6,7.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,18.0,Few (~1 to 50 deaths),,,1.0,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),,,,,18.0,Few (~1 to 50 deaths),,,1.0,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),,,,,-9.965, 160.731
4773,,1977,4.0,33.0,7.5,,7.5,6.8,,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,Few (~1 to 50 deaths),,LIMITED (roughly corresponding to less than $1 million),,,,,-9.844, 160.822
6453,Tsunami,1977,10.0,33.0,7.2,,7.2,6.6,,TONGA,,TONGA TRENCH,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-25.856, -175.406
4780,,1977,8.0,33.0,6.5,,6.5,5.7,,COLOMBIA,,"COLOMBIA:  APARTADO, MEDELLIN",160.0,3.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,7.34, -76.3
6452,Tsunami,1977,8.0,33.0,5.5,,5.5,5.2,4.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  ADMIRALTY ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.081, 146.23
4779,Tsunami,1977,8.0,33.0,8.0,,8.0,7.0,,INDONESIA,,INDONESIA:  SUNDA ISLANDS,60.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,189.0,Many (~101 to 1000 deaths),,,75.0,Some (~51 to 100 deaths),1.2,MODERATE (~$1 to $5 million),,,,,-11.085, 118.464
4763,,1977,3.0,22.0,6.0,,6.0,5.5,8.0,INDONESIA,,"INDONESIA:  SUMATERA,SINURAT,TALU",60.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,,,,,,0.45, 100.02
4758,,1977,1.0,33.0,5.2,,,5.2,6.0,INDONESIA,,"INDONESIA:  BALI: KAYUBIHI,BANJAR ANTUGAN JEHEM",60.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,,,,,,-8.22, 115.19
6797,Tsunami,1977,4.0,19.0,7.6,,7.6,6.3,7.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,-9.89, 160.348
6798,Tsunami,1977,4.0,33.0,6.8,,6.8,6.4,6.0,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,34.0,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,34.0,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,-9.828, 160.323
4764,,1977,3.0,37.0,7.3,7.3,7.0,6.2,7.0,PHILIPPINES,,PHILIPPINES:  LUZON:  MANILA,170.0,1.0,Few (~1 to 50 deaths),,,9.0,Few (~1 to 50 deaths),0.1,LIMITED (roughly corresponding to less than $1 million),14.0,Few (~1 to 50 houses),22.0,Few (~1 to 50 houses),1.0,Few (~1 to 50 deaths),,,9.0,Few (~1 to 50 deaths),0.1,LIMITED (roughly corresponding to less than $1 million),14.0,Few (~1 to 50 houses),22.0,Few (~1 to 50 houses),16.77, 122.33
4820,,1978,12.0,91.0,7.5,,,7.5,8.0,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,44.592, 146.581
4813,,1978,8.0,7.0,5.6,,5.6,5.5,7.0,USA,CA,CALIFORNIA:  SOUTHERN,150.0,,,,,65.0,Some (~51 to 100 deaths),15.0,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,34.35, -119.7
4812,,1978,8.0,58.0,7.0,,,7.0,9.0,CHILE,,CHILE:  NORTHERN:  COPIAPO-TALTAI,160.0,,,,,13.0,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,-26.51, -70.54
4819,Tsunami,1978,11.0,18.0,7.7,,7.7,6.4,,MEXICO,,MEXICO:  OAXACA,150.0,9.0,Few (~1 to 50 deaths),,,,Many (~101 to 1000 deaths),,MODERATE (~$1 to $5 million),,,,,9.0,Few (~1 to 50 deaths),,,,Many (~101 to 1000 deaths),,MODERATE (~$1 to $5 million),,,,,16.01, -96.591
4797,Tsunami,1978,3.0,33.0,7.5,,7.5,6.4,6.0,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,,,,,,,,,,,,,,,,,,44.932, 148.439
